study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp
PRJNA208535	SAMN02254877	SRX309050	SRR906264	646099	human metagenome	220156	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906264/SRR906264.fastq.gz		2925110	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906264
PRJNA208535	SAMN02254878	SRX309051	SRR906265	646099	human metagenome	658710	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906265/SRR906265.fastq.gz		8555610	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906265
PRJNA208535	SAMN02254879	SRX309052	SRR906266	646099	human metagenome	965062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906266/SRR906266.fastq.gz		11005661	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906266
PRJNA208535	SAMN02254880	SRX309053	SRR906267	646099	human metagenome	591012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906267/SRR906267.fastq.gz		5046730	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906267
PRJNA208535	SAMN02254881	SRX309054	SRR906268	646099	human metagenome	665340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906268/SRR906268.fastq.gz		5623922	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906268
PRJNA208535	SAMN02254882	SRX309055	SRR906269	646099	human metagenome	295501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906269/SRR906269.fastq.gz		3208358	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906269
PRJNA208535	SAMN02254883	SRX309056	SRR906270	646099	human metagenome	606481	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906270/SRR906270.fastq.gz		6385058	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906270
PRJNA208535	SAMN02254884	SRX309057	SRR906271	646099	human metagenome	387660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906271/SRR906271.fastq.gz		5303639	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906271
PRJNA208535	SAMN02254885	SRX309058	SRR906272	646099	human metagenome	481412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906272/SRR906272.fastq.gz		6452940	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906272
PRJNA208535	SAMN02254886	SRX309059	SRR906273	646099	human metagenome	430572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906273/SRR906273.fastq.gz		6257235	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906273
PRJNA208535	SAMN02254887	SRX309060	SRR906274	646099	human metagenome	472701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906274/SRR906274.fastq.gz		6438601	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906274
PRJNA208535	SAMN02254888	SRX309061	SRR906275	646099	human metagenome	630875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906275/SRR906275.fastq.gz		8895628	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906275
PRJNA208535	SAMN02254889	SRX309062	SRR906276	646099	human metagenome	664585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906276/SRR906276.fastq.gz		9496407	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906276
PRJNA208535	SAMN02254890	SRX309063	SRR906277	646099	human metagenome	487675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906277/SRR906277.fastq.gz		6816172	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906277
PRJNA208535	SAMN02254891	SRX309064	SRR906278	646099	human metagenome	569154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906278/SRR906278.fastq.gz		7719156	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906278
PRJNA208535	SAMN02254892	SRX309065	SRR906279	646099	human metagenome	255015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906279/SRR906279.fastq.gz		2664095	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906279
PRJNA208535	SAMN02254893	SRX309066	SRR906280	646099	human metagenome	488825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906280/SRR906280.fastq.gz		6785863	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906280
PRJNA208535	SAMN02254894	SRX309067	SRR906281	646099	human metagenome	98857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906281/SRR906281.fastq.gz		1394670	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906281
PRJNA208535	SAMN02254895	SRX309068	SRR906282	646099	human metagenome	270088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906282/SRR906282.fastq.gz		3741676	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906282
PRJNA208535	SAMN02254896	SRX309069	SRR906283	646099	human metagenome	315326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906283/SRR906283.fastq.gz		3857219	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906283
PRJNA208535	SAMN02254897	SRX309070	SRR906284	646099	human metagenome	696188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906284/SRR906284.fastq.gz		9290216	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906284
PRJNA208535	SAMN02254898	SRX309071	SRR906285	646099	human metagenome	385794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906285/SRR906285.fastq.gz		5049772	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906285
PRJNA208535	SAMN02254899	SRX309072	SRR906286	646099	human metagenome	685876	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906286/SRR906286.fastq.gz		9009536	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906286
PRJNA208535	SAMN02254900	SRX309073	SRR906287	646099	human metagenome	500016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906287/SRR906287.fastq.gz		6414646	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906287
PRJNA208535	SAMN02254901	SRX309074	SRR906288	646099	human metagenome	509672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906288/SRR906288.fastq.gz		6185523	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906288
PRJNA208535	SAMN02254902	SRX309075	SRR906289	646099	human metagenome	655596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906289/SRR906289.fastq.gz		7783053	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906289
PRJNA208535	SAMN02254903	SRX309076	SRR906290	646099	human metagenome	793869	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906290/SRR906290.fastq.gz		6774908	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906290
PRJNA208535	SAMN02254904	SRX309077	SRR906291	646099	human metagenome	512656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906291/SRR906291.fastq.gz		5906929	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906291
PRJNA208535	SAMN02254847	SRX309078	SRR906293	646099	human metagenome	453132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906293/SRR906293.fastq.gz		4835586	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906293
PRJNA208535	SAMN02254848	SRX309079	SRR906294	646099	human metagenome	26180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906294/SRR906294.fastq.gz		267459	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906294
PRJNA208535	SAMN02254849	SRX309080	SRR906295	646099	human metagenome	746240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906295/SRR906295.fastq.gz		7229604	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906295
PRJNA208535	SAMN02254905	SRX309081	SRR906296	646099	human metagenome	33181	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906296/SRR906296.fastq.gz		328060	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906296
PRJNA208535	SAMN02254906	SRX309082	SRR906297	646099	human metagenome	815561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906297/SRR906297.fastq.gz		8017401	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906297
PRJNA208535	SAMN02254907	SRX309083	SRR906298	646099	human metagenome	789863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906298/SRR906298.fastq.gz		8740723	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906298
PRJNA208535	SAMN02254908	SRX309084	SRR906299	646099	human metagenome	741465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906299/SRR906299.fastq.gz		8635871	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906299
PRJNA208535	SAMN02254909	SRX309085	SRR906300	646099	human metagenome	646442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906300/SRR906300.fastq.gz		4912690	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906300
PRJNA208535	SAMN02254910	SRX309086	SRR906301	646099	human metagenome	494826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906301/SRR906301.fastq.gz		3663739	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906301
PRJNA208535	SAMN02254911	SRX309087	SRR906302	646099	human metagenome	416681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906302/SRR906302.fastq.gz		3143924	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906302
PRJNA208535	SAMN02254912	SRX309088	SRR906303	646099	human metagenome	620794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906303/SRR906303.fastq.gz		4450516	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906303
PRJNA208535	SAMN02254913	SRX309089	SRR906304	646099	human metagenome	515863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906304/SRR906304.fastq.gz		3656686	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906304
PRJNA208535	SAMN02254914	SRX309090	SRR906305	646099	human metagenome	585586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906305/SRR906305.fastq.gz		3998371	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906305
PRJNA208535	SAMN02254915	SRX309091	SRR906306	646099	human metagenome	713934	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906306/SRR906306.fastq.gz		4962199	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906306
PRJNA208535	SAMN02254916	SRX309092	SRR906307	646099	human metagenome	643975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906307/SRR906307.fastq.gz		4406336	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906307
PRJNA208535	SAMN02254917	SRX309093	SRR906308	646099	human metagenome	590311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906308/SRR906308.fastq.gz		4064511	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906308
PRJNA208535	SAMN02254923	SRX309094	SRR906309	646099	human metagenome	652487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906309/SRR906309.fastq.gz		4436520	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906309
PRJNA208535	SAMN02254924	SRX309095	SRR906310	646099	human metagenome	651323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906310/SRR906310.fastq.gz		4495716	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906310
PRJNA208535	SAMN02256194	SRX309096	SRR906311	646099	human metagenome	552199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906311/SRR906311.fastq.gz		3785211	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906311
PRJNA208535	SAMN02256195	SRX309097	SRR906312	646099	human metagenome	533272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906312/SRR906312.fastq.gz		3667768	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906312
PRJNA208535	SAMN02256196	SRX309098	SRR906313	646099	human metagenome	636550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906313/SRR906313.fastq.gz		4281156	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906313
PRJNA208535	SAMN02256197	SRX309099	SRR906314	646099	human metagenome	574838	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906314/SRR906314.fastq.gz		3813459	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906314
PRJNA208535	SAMN02256198	SRX309100	SRR906315	646099	human metagenome	585473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906315/SRR906315.fastq.gz		4051721	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906315
PRJNA208535	SAMN02256199	SRX309101	SRR906316	646099	human metagenome	600229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906316/SRR906316.fastq.gz		4110348	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906316
PRJNA208535	SAMN02256200	SRX309103	SRR906317	646099	human metagenome	51216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906317/SRR906317.fastq.gz		384957	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906317
PRJNA208535	SAMN02256201	SRX309104	SRR906318	646099	human metagenome	587243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906318/SRR906318.fastq.gz		4025423	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906318
PRJNA208535	SAMN02256202	SRX309105	SRR906319	646099	human metagenome	491272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906319/SRR906319.fastq.gz		3350651	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906319
PRJNA208535	SAMN02256203	SRX309106	SRR906320	646099	human metagenome	381043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906320/SRR906320.fastq.gz		2641612	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906320
PRJNA208535	SAMN02256204	SRX309107	SRR906321	646099	human metagenome	540923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906321/SRR906321.fastq.gz		3596788	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906321
PRJNA208535	SAMN02256205	SRX309108	SRR906322	646099	human metagenome	649028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906322/SRR906322.fastq.gz		4424787	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906322
PRJNA208535	SAMN02256206	SRX309109	SRR906323	646099	human metagenome	637781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906323/SRR906323.fastq.gz		4357968	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906323
PRJNA208535	SAMN02256207	SRX309110	SRR906324	646099	human metagenome	628765	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906324/SRR906324.fastq.gz		4297125	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906324
PRJNA208535	SAMN02256208	SRX309111	SRR906325	646099	human metagenome	537654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906325/SRR906325.fastq.gz		3643821	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906325
PRJNA208535	SAMN02256209	SRX309112	SRR906326	646099	human metagenome	611452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906326/SRR906326.fastq.gz		4149137	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906326
PRJNA208535	SAMN02256210	SRX309113	SRR906327	646099	human metagenome	566969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906327/SRR906327.fastq.gz		3864625	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906327
PRJNA208535	SAMN02256211	SRX309115	SRR906328	646099	human metagenome	727140	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906328/SRR906328.fastq.gz		5109348	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906328
PRJNA208535	SAMN02256212	SRX309116	SRR906329	646099	human metagenome	630232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906329/SRR906329.fastq.gz		4383493	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906329
PRJNA208535	SAMN02256213	SRX309117	SRR906330	646099	human metagenome	593618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906330/SRR906330.fastq.gz		4079215	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906330
PRJNA208535	SAMN02256214	SRX309118	SRR906331	646099	human metagenome	650065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906331/SRR906331.fastq.gz		4697085	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906331
PRJNA208535	SAMN02256215	SRX309119	SRR906332	646099	human metagenome	702724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906332/SRR906332.fastq.gz		5171426	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906332
PRJNA208535	SAMN02256216	SRX309120	SRR906333	646099	human metagenome	726945	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906333/SRR906333.fastq.gz		5155798	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906333
PRJNA208535	SAMN02256217	SRX309121	SRR906334	646099	human metagenome	764661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906334/SRR906334.fastq.gz		5502774	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906334
PRJNA208535	SAMN02256218	SRX309122	SRR906335	646099	human metagenome	594069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906335/SRR906335.fastq.gz		4228540	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906335
PRJNA208535	SAMN02256219	SRX309123	SRR906336	646099	human metagenome	598213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906336/SRR906336.fastq.gz		5434913	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906336
PRJNA208535	SAMN02256224	SRX309124	SRR906337	646099	human metagenome	705391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906337/SRR906337.fastq.gz		8427556	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906337
PRJNA208535	SAMN02256225	SRX309125	SRR906338	646099	human metagenome	523498	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906338/SRR906338.fastq.gz		6140186	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906338
PRJNA208535	SAMN02256226	SRX309126	SRR906339	646099	human metagenome	694815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906339/SRR906339.fastq.gz		8332161	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906339
PRJNA208535	SAMN02256227	SRX309127	SRR906340	646099	human metagenome	666317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906340/SRR906340.fastq.gz		7791394	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906340
PRJNA208535	SAMN02256220	SRX309128	SRR906341	646099	human metagenome	611298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906341/SRR906341.fastq.gz		6437894	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906341
PRJNA208535	SAMN02256221	SRX309129	SRR906342	646099	human metagenome	529345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906342/SRR906342.fastq.gz		5819346	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906342
PRJNA208535	SAMN02256222	SRX309130	SRR906343	646099	human metagenome	677259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906343/SRR906343.fastq.gz		8146012	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906343
PRJNA208535	SAMN02256223	SRX309131	SRR906344	646099	human metagenome	749062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906344/SRR906344.fastq.gz		9181160	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906344
PRJNA208535	SAMN02256228	SRX309132	SRR906345	646099	human metagenome	613538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906345/SRR906345.fastq.gz		7229782	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906345
PRJNA208535	SAMN02256229	SRX309133	SRR906346	646099	human metagenome	699073	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906346/SRR906346.fastq.gz		8763220	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906346
PRJNA208535	SAMN02256230	SRX309134	SRR906347	646099	human metagenome	826949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906347/SRR906347.fastq.gz		10366051	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906347
PRJNA208535	SAMN02256231	SRX309135	SRR906348	646099	human metagenome	731902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906348/SRR906348.fastq.gz		9131242	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906348
PRJNA208535	SAMN02256232	SRX309136	SRR906349	646099	human metagenome	953781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906349/SRR906349.fastq.gz		11958390	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906349
PRJNA208535	SAMN02256233	SRX309137	SRR906350	646099	human metagenome	729507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906350/SRR906350.fastq.gz		8789579	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906350
PRJNA208535	SAMN02256234	SRX309138	SRR906351	646099	human metagenome	30419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906351/SRR906351.fastq.gz		422430	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906351
PRJNA208535	SAMN02256235	SRX309139	SRR906352	646099	human metagenome	530718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906352/SRR906352.fastq.gz		6782876	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906352
PRJNA208535	SAMN02256236	SRX309140	SRR906353	646099	human metagenome	711823	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906353/SRR906353.fastq.gz		9074017	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906353
PRJNA208535	SAMN02256237	SRX309141	SRR906354	646099	human metagenome	730229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906354/SRR906354.fastq.gz		9300108	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906354
PRJNA208535	SAMN02256238	SRX309142	SRR906355	646099	human metagenome	816735	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906355/SRR906355.fastq.gz		9732252	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906355
PRJNA208535	SAMN02256239	SRX309143	SRR906356	646099	human metagenome	761060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906356/SRR906356.fastq.gz		8891183	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906356
PRJNA208535	SAMN02256240	SRX309144	SRR906358	646099	human metagenome	509002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906358/SRR906358.fastq.gz		6243550	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906358
PRJNA208535	SAMN02256241	SRX309145	SRR906359	646099	human metagenome	714060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906359/SRR906359.fastq.gz		8308226	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906359
PRJNA208535	SAMN02256242	SRX309146	SRR906360	646099	human metagenome	428800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906360/SRR906360.fastq.gz		5050418	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906360
PRJNA208535	SAMN02256243	SRX309147	SRR906361	646099	human metagenome	307783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906361/SRR906361.fastq.gz		3413702	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906361
PRJNA208535	SAMN02254918	SRX309148	SRR906362	646099	human metagenome	597196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906362/SRR906362.fastq.gz		7354207	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906362
PRJNA208535	SAMN02254919	SRX309149	SRR906363	646099	human metagenome	394715	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906363/SRR906363.fastq.gz		4927428	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906363
PRJNA208535	SAMN02254920	SRX309150	SRR906364	646099	human metagenome	690685	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906364/SRR906364.fastq.gz		8502845	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906364
PRJNA208535	SAMN02254921	SRX309151	SRR906365	646099	human metagenome	486416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906365/SRR906365.fastq.gz		5923205	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906365
PRJNA208535	SAMN02254922	SRX309152	SRR906366	646099	human metagenome	591976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906366/SRR906366.fastq.gz		7135660	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906366
PRJNA208535	SAMN02256244	SRX309153	SRR906367	646099	human metagenome	902717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906367/SRR906367.fastq.gz		7485292	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906367
PRJNA208535	SAMN02256245	SRX309154	SRR906368	646099	human metagenome	610705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906368/SRR906368.fastq.gz		4364455	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906368
PRJNA208535	SAMN02256247	SRX309155	SRR906369	646099	human metagenome	719829	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906369/SRR906369.fastq.gz		5124348	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906369
PRJNA208535	SAMN02256248	SRX309156	SRR906370	646099	human metagenome	642494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906370/SRR906370.fastq.gz		4517876	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906370
PRJNA208535	SAMN02256249	SRX309157	SRR906371	646099	human metagenome	704572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906371/SRR906371.fastq.gz		5285360	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906371
PRJNA208535	SAMN02256250	SRX309158	SRR906372	646099	human metagenome	661683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906372/SRR906372.fastq.gz		4778533	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906372
PRJNA208535	SAMN02256251	SRX309159	SRR906373	646099	human metagenome	677661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR906/SRR906373/SRR906373.fastq.gz		4775650	ftp.sra.ebi.ac.uk/vol1/srr/SRR906/SRR906373
